"Plot Title: David"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20195878, SEN S/N: 20195878)","Full Range, μS/cm (LGR S/N: 20195878, SEN S/N: 20195878)","Temp, °F (LGR S/N: 20195878, SEN S/N: 20195878)","Bad Battery (LGR S/N: 20195878)","Coupler Detached (LGR S/N: 20195878)","Good Battery (LGR S/N: 20195878)","End Of File (LGR S/N: 20195878)"
5762,01/31/21 11:04:52 AM,11.2,9.2,37.42,,,,
5763,01/31/21 11:14:52 AM,11.2,9.6,37.47,,,,
5764,01/31/21 11:24:52 AM,11.2,9.2,37.53,,,,
5765,01/31/21 11:34:52 AM,11.2,9.2,37.56,,,,
5766,01/31/21 11:44:52 AM,11.3,9.2,37.65,,,,
5767,01/31/21 11:54:52 AM,11.3,9.2,37.72,,,,
5768,01/31/21 12:04:52 PM,11.3,9.2,37.72,,,,
5769,01/31/21 12:14:52 PM,11.3,9.2,37.80,,,,
5770,01/31/21 12:24:52 PM,11.2,9.2,37.78,,,,
5771,01/31/21 12:34:52 PM,11.4,9.9,37.92,,,,
5772,01/31/21 12:44:52 PM,11.5,9.9,37.99,,,,
5773,01/31/21 12:54:52 PM,11.5,9.2,38.08,,,,
5774,01/31/21 01:04:52 PM,11.5,9.2,38.12,,,,
5775,01/31/21 01:14:52 PM,11.5,9.2,38.14,,,,
5776,01/31/21 01:24:52 PM,11.5,9.9,38.17,,,,
5777,01/31/21 01:34:52 PM,11.5,9.2,38.21,,,,
5778,01/31/21 01:44:52 PM,11.5,9.2,38.26,,,,
5779,01/31/21 01:54:52 PM,11.5,9.2,38.28,,,,
5780,01/31/21 02:04:52 PM,11.5,9.2,38.32,,,,
5781,01/31/21 02:14:52 PM,11.5,9.2,38.32,,,,
5782,01/31/21 02:24:52 PM,11.5,9.2,38.34,,,,
5783,01/31/21 02:34:52 PM,11.5,9.2,38.39,,,,
5784,01/31/21 02:44:52 PM,11.5,9.2,38.41,,,,
5785,01/31/21 02:54:52 PM,11.5,9.2,38.43,,,,
5786,01/31/21 03:04:52 PM,11.5,9.2,38.44,,,,
5787,01/31/21 03:14:52 PM,11.5,9.2,38.48,,,,
5788,01/31/21 03:24:52 PM,11.5,9.6,38.50,,,,
5789,01/31/21 03:34:52 PM,11.6,9.2,38.53,,,,
5790,01/31/21 03:44:52 PM,11.5,9.2,38.57,,,,
5791,01/31/21 03:54:52 PM,11.5,9.2,38.55,,,,
5792,01/31/21 04:04:52 PM,11.5,9.6,38.57,,,,
5793,01/31/21 04:14:52 PM,11.5,9.2,38.55,,,,
5794,01/31/21 04:24:52 PM,11.6,9.2,38.57,,,,
5795,01/31/21 04:34:52 PM,11.6,9.2,38.59,,,,
5796,01/31/21 04:44:52 PM,11.6,9.9,38.59,,,,
5797,01/31/21 04:54:52 PM,11.6,9.9,38.61,,,,
5798,01/31/21 05:04:52 PM,11.6,9.2,38.61,,,,
5799,01/31/21 05:14:52 PM,11.6,9.2,38.61,,,,
5800,01/31/21 05:24:52 PM,11.6,8.8,38.61,,,,
5801,01/31/21 05:34:52 PM,11.6,9.9,38.59,,,,
5802,01/31/21 05:44:52 PM,11.6,9.2,38.62,,,,
5803,01/31/21 05:54:52 PM,11.6,9.2,38.61,,,,
5804,01/31/21 06:04:52 PM,11.7,9.2,38.61,,,,
5805,01/31/21 06:14:52 PM,11.6,9.2,38.59,,,,
5806,01/31/21 06:24:52 PM,11.6,9.2,38.59,,,,
5807,01/31/21 06:34:52 PM,11.6,9.2,38.59,,,,
5808,01/31/21 06:44:52 PM,11.6,9.2,38.59,,,,
5809,01/31/21 06:54:52 PM,11.7,9.2,38.59,,,,
5810,01/31/21 07:04:52 PM,11.7,9.6,38.59,,,,
5811,01/31/21 07:14:52 PM,11.6,9.2,38.57,,,,
5812,01/31/21 07:24:52 PM,11.7,9.2,38.57,,,,
5813,01/31/21 07:34:52 PM,11.7,9.2,38.59,,,,
5814,01/31/21 07:44:52 PM,11.7,9.2,38.57,,,,
5815,01/31/21 07:54:52 PM,11.7,9.2,38.59,,,,
5816,01/31/21 08:04:52 PM,11.6,9.2,38.57,,,,
5817,01/31/21 08:14:52 PM,11.7,9.2,38.57,,,,
5818,01/31/21 08:24:52 PM,11.7,9.2,38.59,,,,
5819,01/31/21 08:34:52 PM,11.7,9.9,38.59,,,,
5820,01/31/21 08:44:52 PM,11.7,9.9,38.59,,,,
5821,01/31/21 08:54:52 PM,11.7,9.2,38.61,,,,
5822,01/31/21 09:04:52 PM,11.7,9.2,38.61,,,,
5823,01/31/21 09:14:52 PM,11.7,9.2,38.59,,,,
5824,01/31/21 09:24:52 PM,11.6,9.2,38.59,,,,
5825,01/31/21 09:34:52 PM,11.7,9.9,38.61,,,,
5826,01/31/21 09:44:52 PM,11.7,9.2,38.59,,,,
5827,01/31/21 09:54:52 PM,11.7,9.6,38.59,,,,
5828,01/31/21 10:04:52 PM,11.7,9.6,38.61,,,,
5829,01/31/21 10:14:52 PM,11.7,9.2,38.62,,,,
5830,01/31/21 10:24:52 PM,11.7,9.2,38.61,,,,
5831,01/31/21 10:34:52 PM,11.7,9.2,38.61,,,,
5832,01/31/21 10:44:52 PM,11.7,9.9,38.61,,,,
5833,01/31/21 10:54:52 PM,11.7,9.2,38.61,,,,
5834,01/31/21 11:04:52 PM,11.7,9.9,38.62,,,,
5835,01/31/21 11:14:52 PM,11.7,9.9,38.62,,,,
5836,01/31/21 11:24:52 PM,11.7,9.2,38.66,,,,
5837,01/31/21 11:34:52 PM,11.7,9.2,38.62,,,,
5838,01/31/21 11:44:52 PM,11.7,9.6,38.61,,,,
5839,01/31/21 11:54:52 PM,11.7,9.2,38.62,,,,
5840,02/01/21 12:04:52 AM,11.7,9.2,38.68,,,,
5841,02/01/21 12:14:52 AM,11.7,9.9,38.68,,,,
5842,02/01/21 12:24:52 AM,11.7,9.2,38.62,,,,
5843,02/01/21 12:34:52 AM,11.7,9.2,38.66,,,,
5844,02/01/21 12:44:52 AM,11.7,9.2,38.66,,,,
5845,02/01/21 12:54:52 AM,11.7,9.2,38.70,,,,
5846,02/01/21 01:04:52 AM,11.7,9.2,38.68,,,,
5847,02/01/21 01:14:52 AM,11.7,9.2,38.70,,,,
5848,02/01/21 01:24:52 AM,11.7,9.6,38.68,,,,
5849,02/01/21 01:34:52 AM,11.7,9.9,38.68,,,,
5850,02/01/21 01:44:52 AM,11.7,9.2,38.71,,,,
5851,02/01/21 01:54:52 AM,11.7,9.2,38.71,,,,
5852,02/01/21 02:04:52 AM,11.7,9.2,38.68,,,,
5853,02/01/21 02:14:52 AM,11.7,9.2,38.71,,,,
5854,02/01/21 02:24:52 AM,11.7,9.2,38.71,,,,
5855,02/01/21 02:34:52 AM,11.7,9.9,38.73,,,,
5856,02/01/21 02:44:52 AM,11.7,9.2,38.73,,,,
5857,02/01/21 02:54:52 AM,11.7,9.2,38.73,,,,
5858,02/01/21 03:04:52 AM,11.7,9.2,38.70,,,,
5859,02/01/21 03:14:52 AM,11.7,9.9,38.73,,,,
5860,02/01/21 03:24:52 AM,11.7,9.2,38.71,,,,
5861,02/01/21 03:34:52 AM,11.7,9.2,38.68,,,,
5862,02/01/21 03:44:52 AM,11.7,9.6,38.70,,,,
5863,02/01/21 03:54:52 AM,11.7,9.2,38.71,,,,
5864,02/01/21 04:04:52 AM,11.7,9.9,38.73,,,,
5865,02/01/21 04:14:52 AM,11.7,9.2,38.73,,,,
5866,02/01/21 04:24:52 AM,11.7,9.2,38.71,,,,
5867,02/01/21 04:34:52 AM,11.7,9.9,38.73,,,,
5868,02/01/21 04:44:52 AM,11.7,9.2,38.71,,,,
5869,02/01/21 04:54:52 AM,11.7,9.9,38.73,,,,
5870,02/01/21 05:04:52 AM,11.7,9.2,38.71,,,,
5871,02/01/21 05:14:52 AM,11.7,9.2,38.73,,,,
5872,02/01/21 05:24:52 AM,11.8,9.9,38.71,,,,
5873,02/01/21 05:34:52 AM,11.7,9.2,38.75,,,,
5874,02/01/21 05:44:52 AM,11.7,9.9,38.75,,,,
5875,02/01/21 05:54:52 AM,11.7,9.6,38.75,,,,
5876,02/01/21 06:04:52 AM,11.7,9.9,38.75,,,,
5877,02/01/21 06:14:52 AM,11.7,9.2,38.79,,,,
5878,02/01/21 06:24:52 AM,11.7,9.2,38.75,,,,
5879,02/01/21 06:34:52 AM,11.8,9.2,38.75,,,,
5880,02/01/21 06:44:52 AM,11.8,9.6,38.75,,,,
5881,02/01/21 06:54:52 AM,11.7,9.6,38.73,,,,
5882,02/01/21 07:04:52 AM,11.8,9.2,38.73,,,,
5883,02/01/21 07:14:52 AM,11.7,9.2,38.70,,,,
5884,02/01/21 07:24:52 AM,11.8,9.9,38.73,,,,
5885,02/01/21 07:34:52 AM,11.7,9.6,38.73,,,,
5886,02/01/21 07:44:52 AM,11.7,9.6,38.71,,,,
5887,02/01/21 07:54:52 AM,11.7,9.2,38.79,,,,
5888,02/01/21 08:04:52 AM,11.7,9.9,38.75,,,,
5889,02/01/21 08:14:52 AM,11.7,9.9,38.79,,,,
5890,02/01/21 08:24:52 AM,11.7,9.2,38.80,,,,
5891,02/01/21 08:34:52 AM,11.8,9.2,38.84,,,,
5892,02/01/21 08:44:52 AM,11.7,9.2,38.82,,,,
5893,02/01/21 08:54:52 AM,11.7,9.2,38.80,,,,
5894,02/01/21 09:04:52 AM,11.7,9.9,38.82,,,,
5895,02/01/21 09:14:52 AM,11.8,9.9,38.86,,,,
5896,02/01/21 09:24:52 AM,11.8,9.6,38.88,,,,
5897,02/01/21 09:34:52 AM,11.7,9.9,38.88,,,,
5898,02/01/21 09:44:52 AM,11.8,9.2,38.93,,,,
5899,02/01/21 09:54:52 AM,11.7,9.2,38.89,,,,
5900,02/01/21 10:04:52 AM,11.7,9.9,38.97,,,,
5901,02/01/21 10:14:52 AM,11.8,9.9,38.95,,,,
5902,02/01/21 10:24:52 AM,11.8,9.9,38.97,,,,
5903,02/01/21 10:34:52 AM,11.7,9.2,38.98,,,,
5904,02/01/21 10:44:52 AM,11.8,9.6,39.00,,,,
5905,02/01/21 10:54:52 AM,11.7,9.2,39.02,,,,
5906,02/01/21 11:04:52 AM,11.7,9.9,39.07,,,,
5907,02/01/21 11:14:52 AM,11.7,9.5,39.09,,,,
5908,02/01/21 11:24:52 AM,11.7,9.2,39.13,,,,
5909,02/01/21 11:34:52 AM,11.8,9.5,39.18,,,,
5910,02/01/21 11:44:52 AM,11.7,9.5,39.15,,,,
5911,02/01/21 11:54:52 AM,11.7,9.2,39.18,,,,
5912,02/01/21 12:04:52 PM,11.7,9.9,39.22,,,,
5913,02/01/21 12:14:52 PM,11.8,9.2,39.22,,,,
5914,02/01/21 12:24:52 PM,11.7,9.2,39.20,,,,
5915,02/01/21 12:34:52 PM,11.8,9.5,39.24,,,,
5916,02/01/21 12:44:52 PM,11.7,9.9,39.27,,,,
5917,02/01/21 12:54:52 PM,11.7,9.5,39.29,,,,
5918,02/01/21 01:04:52 PM,11.7,9.2,39.27,,,,
5919,02/01/21 01:14:52 PM,11.8,9.9,39.25,,,,
5920,02/01/21 01:24:52 PM,11.8,9.2,39.29,,,,
5921,02/01/21 01:34:52 PM,11.8,9.5,39.29,,,,
5922,02/01/21 01:44:52 PM,11.8,9.2,39.29,,,,
5923,02/01/21 01:54:52 PM,11.8,9.9,39.33,,,,
5924,02/01/21 02:04:52 PM,11.8,9.2,39.34,,,,
5925,02/01/21 02:14:52 PM,11.8,9.2,39.34,,,,
5926,02/01/21 02:24:52 PM,11.8,9.2,39.36,,,,
5927,02/01/21 02:34:52 PM,11.8,9.5,39.34,,,,
5928,02/01/21 02:44:52 PM,11.8,9.2,39.36,,,,
5929,02/01/21 02:54:52 PM,11.8,9.2,39.34,,,,
5930,02/01/21 03:04:52 PM,11.8,9.5,39.34,,,,
5931,02/01/21 03:14:52 PM,11.8,9.5,39.29,,,,
5932,02/01/21 03:24:52 PM,11.8,9.2,39.34,,,,
5933,02/01/21 03:34:52 PM,11.8,9.9,39.33,,,,
5934,02/01/21 03:44:52 PM,11.8,9.9,39.33,,,,
5935,02/01/21 03:54:52 PM,11.8,9.5,39.25,,,,
5936,02/01/21 04:04:52 PM,11.9,9.2,39.27,,,,
5937,02/01/21 04:14:52 PM,11.8,9.5,39.25,,,,
5938,02/01/21 04:24:52 PM,11.8,9.9,39.25,,,,
5939,02/01/21 04:34:52 PM,11.8,9.5,39.24,,,,
5940,02/01/21 04:44:52 PM,11.9,9.5,39.25,,,,
5941,02/01/21 04:54:52 PM,11.8,9.9,39.22,,,,
5942,02/01/21 05:04:52 PM,11.9,9.9,39.20,,,,
5943,02/01/21 05:14:52 PM,11.9,9.9,39.20,,,,
5944,02/01/21 05:24:52 PM,11.9,9.5,39.15,,,,
5945,02/01/21 05:34:52 PM,11.7,9.2,39.13,,,,
5946,02/01/21 05:44:52 PM,11.8,9.2,39.09,,,,
5947,02/01/21 05:54:52 PM,11.9,9.5,39.07,,,,
5948,02/01/21 06:04:52 PM,11.8,9.6,39.02,,,,
5949,02/01/21 06:14:52 PM,11.8,9.9,39.00,,,,
5950,02/01/21 06:24:52 PM,11.8,9.9,39.02,,,,
5951,02/01/21 06:34:52 PM,11.7,9.2,38.95,,,,
5952,02/01/21 06:44:52 PM,11.7,9.6,38.97,,,,
5953,02/01/21 06:54:52 PM,11.8,9.2,38.93,,,,
5954,02/01/21 07:04:52 PM,11.7,9.2,38.86,,,,
5955,02/01/21 07:14:52 PM,11.8,9.2,38.88,,,,
5956,02/01/21 07:24:52 PM,11.7,9.6,38.79,,,,
5957,02/01/21 07:34:52 PM,11.8,9.2,38.80,,,,
5958,02/01/21 07:44:52 PM,11.7,9.9,38.82,,,,
5959,02/01/21 07:54:52 PM,11.7,9.9,38.79,,,,
5960,02/01/21 08:04:52 PM,11.7,9.9,38.70,,,,
5961,02/01/21 08:14:52 PM,11.7,9.2,38.68,,,,
5962,02/01/21 08:24:52 PM,11.7,9.2,38.66,,,,
5963,02/01/21 08:34:52 PM,11.7,9.9,38.66,,,,
5964,02/01/21 08:44:52 PM,11.7,9.9,38.57,,,,
5965,02/01/21 08:54:52 PM,11.7,9.9,38.59,,,,
5966,02/01/21 09:04:52 PM,11.7,9.9,38.53,,,,
5967,02/01/21 09:14:52 PM,11.7,9.2,38.50,,,,
5968,02/01/21 09:24:52 PM,11.7,9.2,38.48,,,,
5969,02/01/21 09:34:52 PM,11.7,9.6,38.44,,,,
5970,02/01/21 09:44:52 PM,11.7,9.9,38.43,,,,
5971,02/01/21 09:54:52 PM,11.7,9.9,38.39,,,,
5972,02/01/21 10:04:52 PM,11.7,9.2,38.35,,,,
5973,02/01/21 10:14:52 PM,11.7,9.9,38.34,,,,
5974,02/01/21 10:24:52 PM,11.7,9.2,38.30,,,,
5975,02/01/21 10:34:52 PM,11.7,9.2,38.28,,,,
5976,02/01/21 10:44:52 PM,11.7,9.6,38.23,,,,
5977,02/01/21 10:54:52 PM,11.7,9.6,38.23,,,,
5978,02/01/21 11:04:52 PM,11.7,9.2,38.17,,,,
5979,02/01/21 11:14:52 PM,11.7,9.9,38.17,,,,
5980,02/01/21 11:24:52 PM,11.7,9.6,38.16,,,,
5981,02/01/21 11:34:52 PM,11.7,9.2,38.14,,,,
5982,02/01/21 11:44:52 PM,11.7,9.2,38.14,,,,
5983,02/01/21 11:54:52 PM,11.6,9.9,38.08,,,,
5984,02/02/21 12:04:52 AM,11.6,9.6,38.03,,,,
5985,02/02/21 12:14:52 AM,11.6,9.9,38.05,,,,
5986,02/02/21 12:24:52 AM,11.6,9.9,38.03,,,,
5987,02/02/21 12:34:52 AM,11.6,9.6,38.01,,,,
5988,02/02/21 12:44:52 AM,11.6,9.9,38.01,,,,
5989,02/02/21 12:54:52 AM,11.6,9.9,37.96,,,,
5990,02/02/21 01:04:52 AM,11.6,9.2,37.92,,,,
5991,02/02/21 01:14:52 AM,11.6,9.2,37.92,,,,
5992,02/02/21 01:24:52 AM,11.6,9.9,37.90,,,,
5993,02/02/21 01:34:52 AM,11.6,9.9,37.89,,,,
5994,02/02/21 01:44:52 AM,11.6,9.9,37.89,,,,
5995,02/02/21 01:54:52 AM,11.6,9.9,37.80,,,,
5996,02/02/21 02:04:52 AM,11.5,9.2,37.69,,,,
5997,02/02/21 02:14:52 AM,11.5,9.2,37.76,,,,
5998,02/02/21 02:24:52 AM,11.5,9.2,37.69,,,,
5999,02/02/21 02:34:52 AM,11.5,9.9,37.67,,,,
6000,02/02/21 02:44:52 AM,11.5,9.2,37.62,,,,
6001,02/02/21 02:54:52 AM,11.5,9.2,37.63,,,,
6002,02/02/21 03:04:52 AM,11.5,9.2,37.60,,,,
6003,02/02/21 03:14:52 AM,11.5,9.9,37.56,,,,
6004,02/02/21 03:24:52 AM,11.5,9.2,37.60,,,,
6005,02/02/21 03:34:52 AM,11.5,9.2,37.54,,,,
6006,02/02/21 03:44:52 AM,11.5,9.9,37.54,,,,
6007,02/02/21 03:54:52 AM,11.5,9.2,37.49,,,,
6008,02/02/21 04:04:52 AM,11.5,9.2,37.47,,,,
6009,02/02/21 04:14:52 AM,11.5,9.9,37.47,,,,
6010,02/02/21 04:24:52 AM,11.5,9.9,37.44,,,,
6011,02/02/21 04:34:52 AM,11.5,9.2,37.44,,,,
6012,02/02/21 04:44:52 AM,11.5,9.9,37.42,,,,
6013,02/02/21 04:54:52 AM,11.5,9.2,37.36,,,,
6014,02/02/21 05:04:52 AM,11.5,9.6,37.35,,,,
6015,02/02/21 05:14:52 AM,11.5,9.2,37.29,,,,
6016,02/02/21 05:24:52 AM,11.5,9.9,37.29,,,,
6017,02/02/21 05:34:52 AM,11.5,9.2,37.35,,,,
6018,02/02/21 05:44:52 AM,11.5,9.2,37.36,,,,
6019,02/02/21 05:54:52 AM,11.5,9.2,37.33,,,,
6020,02/02/21 06:04:52 AM,11.5,9.9,37.26,,,,
6021,02/02/21 06:14:52 AM,11.5,9.6,37.24,,,,
6022,02/02/21 06:24:52 AM,11.5,9.2,37.24,,,,
6023,02/02/21 06:34:52 AM,11.5,9.9,37.24,,,,
6024,02/02/21 06:44:52 AM,11.5,9.2,37.17,,,,
6025,02/02/21 06:54:52 AM,11.5,9.2,37.15,,,,
6026,02/02/21 07:04:52 AM,11.5,9.9,37.15,,,,
6027,02/02/21 07:14:52 AM,11.4,9.9,37.11,,,,
6028,02/02/21 07:24:52 AM,11.4,9.9,37.13,,,,
6029,02/02/21 07:34:52 AM,11.4,9.9,37.09,,,,
6030,02/02/21 07:44:52 AM,11.5,9.2,37.11,,,,
6031,02/02/21 07:54:52 AM,11.5,9.2,37.09,,,,
6032,02/02/21 08:04:52 AM,11.5,9.9,37.06,,,,
6033,02/02/21 08:14:52 AM,11.4,9.6,37.08,,,,
6034,02/02/21 08:24:52 AM,11.4,9.9,37.06,,,,
6035,02/02/21 08:34:52 AM,11.4,9.9,37.06,,,,
6036,02/02/21 08:44:52 AM,11.4,9.2,37.00,,,,
6037,02/02/21 08:54:52 AM,11.4,9.9,37.02,,,,
6038,02/02/21 09:04:52 AM,11.4,9.9,37.00,,,,
6039,02/02/21 09:14:52 AM,11.4,9.9,37.00,,,,
6040,02/02/21 09:24:52 AM,11.4,9.2,36.99,,,,
6041,02/02/21 09:34:52 AM,11.4,9.2,36.99,,,,
6042,02/02/21 09:44:52 AM,11.4,9.9,37.00,,,,
6043,02/02/21 09:54:52 AM,11.4,9.9,37.02,,,,
6044,02/02/21 10:04:52 AM,11.4,9.2,37.06,,,,
6045,02/02/21 10:14:52 AM,11.4,9.2,37.00,,,,
6046,02/02/21 10:24:52 AM,11.2,9.2,37.02,,,,
6047,02/02/21 10:34:52 AM,11.4,9.9,37.06,,,,
6048,02/02/21 10:44:52 AM,11.4,9.9,37.09,,,,
6049,02/02/21 10:54:52 AM,11.3,9.2,37.06,,,,
6050,02/02/21 11:04:52 AM,11.4,9.9,37.15,,,,
6051,02/02/21 11:14:52 AM,11.4,9.2,37.20,,,,
6052,02/02/21 11:24:52 AM,11.4,9.9,37.24,,,,
6053,02/02/21 11:34:52 AM,11.3,9.2,37.26,,,,
6054,02/02/21 11:44:52 AM,11.3,9.9,37.22,,,,
6055,02/02/21 11:54:52 AM,11.4,9.9,37.20,,,,
6056,02/02/21 12:04:52 PM,11.4,9.9,37.24,,,,
6057,02/02/21 12:14:52 PM,11.4,9.2,37.26,,,,
6058,02/02/21 12:24:52 PM,11.4,9.2,37.27,,,,
6059,02/02/21 12:34:52 PM,11.4,9.9,37.29,,,,
6060,02/02/21 12:44:52 PM,11.4,9.2,37.33,,,,
6061,02/02/21 12:54:52 PM,11.5,9.9,37.29,,,,
6062,02/02/21 01:04:52 PM,11.5,9.2,37.33,,,,
6063,02/02/21 01:14:52 PM,11.4,9.2,37.33,,,,
6064,02/02/21 01:24:52 PM,11.5,9.2,37.27,,,,
6065,02/02/21 01:34:52 PM,11.5,9.9,37.33,,,,
6066,02/02/21 01:44:52 PM,11.3,9.9,37.33,,,,
6067,02/02/21 01:54:52 PM,11.5,9.2,37.36,,,,
6068,02/02/21 02:04:52 PM,11.5,9.2,37.35,,,,
6069,02/02/21 02:14:52 PM,11.4,9.2,37.36,,,,
6070,02/02/21 02:24:52 PM,11.5,9.2,37.40,,,,
6071,02/02/21 02:34:52 PM,11.5,9.9,37.36,,,,
6072,02/02/21 02:44:52 PM,11.5,9.9,37.40,,,,
6073,02/02/21 02:54:52 PM,11.5,9.2,37.38,,,,
6074,02/02/21 03:04:52 PM,11.4,9.2,37.35,,,,
6075,02/02/21 03:14:52 PM,11.5,9.2,37.38,,,,
6076,02/02/21 03:24:52 PM,11.5,9.2,37.38,,,,
6077,02/02/21 03:34:52 PM,11.5,9.9,37.38,,,,
6078,02/02/21 03:44:52 PM,11.4,9.9,37.38,,,,
6079,02/02/21 03:54:52 PM,11.5,9.9,37.33,,,,
6080,02/02/21 04:04:52 PM,11.4,9.9,37.33,,,,
6081,02/02/21 04:14:52 PM,11.4,9.2,37.33,,,,
6082,02/02/21 04:24:52 PM,11.4,9.2,37.29,,,,
6083,02/02/21 04:34:52 PM,11.5,9.9,37.26,,,,
6084,02/02/21 04:44:52 PM,11.5,9.2,37.27,,,,
6085,02/02/21 04:54:52 PM,11.4,9.9,37.22,,,,
6086,02/02/21 05:04:52 PM,11.4,9.2,37.17,,,,
6087,02/02/21 05:14:52 PM,11.5,9.2,37.15,,,,
6088,02/02/21 05:24:52 PM,11.3,9.9,37.11,,,,
6089,02/02/21 05:34:52 PM,11.3,9.9,37.08,,,,
6090,02/02/21 05:44:52 PM,11.4,9.9,37.08,,,,
6091,02/02/21 05:54:52 PM,11.4,9.9,37.06,,,,
6092,02/02/21 06:04:52 PM,11.4,9.9,37.06,,,,
6093,02/02/21 06:14:52 PM,11.3,9.2,37.02,,,,
6094,02/02/21 06:24:52 PM,11.3,9.2,37.02,,,,
6095,02/02/21 06:34:52 PM,11.3,9.9,36.99,,,,
6096,02/02/21 06:44:52 PM,11.4,9.9,36.97,,,,
6097,02/02/21 06:54:52 PM,11.3,9.9,36.93,,,,
6098,02/02/21 07:04:52 PM,11.4,9.9,36.90,,,,
6099,02/02/21 07:14:52 PM,11.3,9.2,36.90,,,,
6100,02/02/21 07:24:52 PM,11.4,9.2,36.86,,,,
6101,02/02/21 07:34:52 PM,11.4,9.9,36.84,,,,
6102,02/02/21 07:44:52 PM,11.3,9.2,36.82,,,,
6103,02/02/21 07:54:52 PM,11.4,9.2,36.77,,,,
6104,02/02/21 08:04:52 PM,11.4,9.2,36.75,,,,
6105,02/02/21 08:14:52 PM,11.3,9.6,36.66,,,,
6106,02/02/21 08:24:52 PM,11.3,9.9,36.66,,,,
6107,02/02/21 08:34:52 PM,11.3,9.9,36.66,,,,
6108,02/02/21 08:44:52 PM,11.3,9.9,36.61,,,,
6109,02/02/21 08:54:52 PM,11.3,9.2,36.66,,,,
6110,02/02/21 09:04:52 PM,11.3,9.9,36.59,,,,
6111,02/02/21 09:14:52 PM,11.3,9.9,36.55,,,,
6112,02/02/21 09:24:52 PM,11.3,9.9,36.54,,,,
6113,02/02/21 09:34:52 PM,11.3,9.9,36.54,,,,
6114,02/02/21 09:44:52 PM,11.3,9.2,36.45,,,,
6115,02/02/21 09:54:52 PM,11.3,9.9,36.45,,,,
6116,02/02/21 10:04:52 PM,11.3,9.9,36.43,,,,
6117,02/02/21 10:14:52 PM,11.3,9.9,36.43,,,,
6118,02/02/21 10:24:52 PM,11.3,9.2,36.41,,,,
6119,02/02/21 10:34:52 PM,11.3,9.9,36.37,,,,
6120,02/02/21 10:44:52 PM,11.3,9.9,36.32,,,,
6121,02/02/21 10:54:52 PM,11.3,9.9,36.32,,,,
6122,02/02/21 11:04:52 PM,11.3,9.9,36.27,,,,
6123,02/02/21 11:14:52 PM,11.3,9.9,36.27,,,,
6124,02/02/21 11:24:52 PM,11.3,9.9,36.19,,,,
6125,02/02/21 11:34:52 PM,11.3,9.9,36.19,,,,
6126,02/02/21 11:44:52 PM,11.2,9.9,36.16,,,,
6127,02/02/21 11:54:52 PM,11.3,9.9,36.09,,,,
6128,02/03/21 12:04:52 AM,11.2,9.9,36.01,,,,
6129,02/03/21 12:14:52 AM,11.2,9.2,36.03,,,,
6130,02/03/21 12:24:52 AM,11.2,9.9,36.07,,,,
6131,02/03/21 12:34:52 AM,11.3,9.6,36.09,,,,
6132,02/03/21 12:44:52 AM,11.2,9.2,36.05,,,,
6133,02/03/21 12:54:52 AM,11.2,9.9,36.00,,,,
6134,02/03/21 01:04:52 AM,11.2,9.9,35.96,,,,
6135,02/03/21 01:14:52 AM,11.2,9.9,35.92,,,,
6136,02/03/21 01:24:52 AM,11.2,9.9,35.91,,,,
6137,02/03/21 01:34:52 AM,11.2,9.9,35.91,,,,
6138,02/03/21 01:44:52 AM,11.2,9.9,35.87,,,,
6139,02/03/21 01:54:52 AM,11.2,9.6,35.89,,,,
6140,02/03/21 02:04:52 AM,11.2,9.9,35.87,,,,
6141,02/03/21 02:14:52 AM,11.2,9.9,35.80,,,,
6142,02/03/21 02:24:52 AM,11.2,9.2,35.76,,,,
6143,02/03/21 02:34:52 AM,11.2,9.9,35.80,,,,
6144,02/03/21 02:44:52 AM,11.1,9.9,35.71,,,,
6145,02/03/21 02:54:52 AM,11.1,9.9,35.74,,,,
6146,02/03/21 03:04:52 AM,11.1,9.9,35.67,,,,
6147,02/03/21 03:14:52 AM,11.1,9.9,35.69,,,,
6148,02/03/21 03:24:52 AM,11.1,9.9,35.64,,,,
6149,02/03/21 03:34:52 AM,11.1,9.9,35.65,,,,
6150,02/03/21 03:44:52 AM,11.1,9.9,35.64,,,,
6151,02/03/21 03:54:52 AM,11.1,9.9,35.65,,,,
6152,02/03/21 04:04:52 AM,11.1,9.9,35.65,,,,
6153,02/03/21 04:14:52 AM,11.1,9.9,35.62,,,,
6154,02/03/21 04:24:52 AM,11.1,9.2,35.56,,,,
6155,02/03/21 04:34:52 AM,11.0,9.9,35.60,,,,
6156,02/03/21 04:44:52 AM,11.1,9.9,35.53,,,,
6157,02/03/21 04:54:52 AM,11.1,9.2,35.53,,,,
6158,02/03/21 05:04:52 AM,11.1,9.9,35.53,,,,
6159,02/03/21 05:14:52 AM,11.1,9.9,35.53,,,,
6160,02/03/21 05:24:52 AM,11.0,9.9,35.47,,,,
6161,02/03/21 05:34:52 AM,11.1,9.9,35.47,,,,
6162,02/03/21 05:44:52 AM,11.0,9.9,35.47,,,,
6163,02/03/21 05:54:52 AM,11.1,9.9,35.44,,,,
6164,02/03/21 06:04:52 AM,11.1,9.9,35.42,,,,
6165,02/03/21 06:14:52 AM,11.1,9.9,35.42,,,,
6166,02/03/21 06:24:52 AM,11.1,9.6,35.42,,,,
